read_name,true_start,aligned_start,abs_pos_error,mapq,error_rate,is_coding,region,tool
read_1675_start18194421_len10000,18194421,18194422,1,3,0.053,False,noncoding,ngmlr
read_1677_start43265412_len10000,43265412,43265413,1,60,0.0503,False,noncoding,ngmlr
read_1679_start14090824_len10000,14090824,14090833,9,9,0.0473,False,noncoding,ngmlr
read_1680_start46970703_len10000,46970703,46970705,2,60,0.0457,False,noncoding,ngmlr
read_1681_start33205697_len10000,33205697,33205698,1,60,0.0498,False,noncoding,ngmlr
read_1682_start12563367_len10000,12563367,12563368,1,4,0.0489,False,noncoding,ngmlr
read_1683_start30196383_len10000,30196383,30196385,2,60,0.0509,False,noncoding,ngmlr
read_1684_start39650194_len10000,39650194,39650195,1,60,0.0475,False,noncoding,ngmlr
read_1685_start13677229_len10000,13677229,13677235,6,10,0.0488,False,noncoding,ngmlr
read_1686_start47352342_len10000,47352342,47352343,1,60,0.0513,False,noncoding,ngmlr
read_1688_start21020708_len10000,21020708,21020709,1,60,0.0487,False,noncoding,ngmlr
read_1690_start47476972_len10000,47476972,47476980,8,60,0.0536,False,noncoding,ngmlr
read_1691_start47884625_len10000,47884625,47884626,1,60,0.0502,False,noncoding,ngmlr
read_1693_start17367427_len10000,17367427,17367428,1,60,0.0509,False,noncoding,ngmlr
read_1694_start37050535_len10000,37050535,37050536,1,60,0.0502,False,noncoding,ngmlr
read_1695_start46194448_len10000,46194448,46194449,1,60,0.0489,False,noncoding,ngmlr
read_1696_start49217859_len10000,49217859,49217860,1,60,0.0474,False,noncoding,ngmlr
read_1697_start10530790_len10000,10530790,10530793,3,60,0.0509,False,noncoding,ngmlr
read_1698_start28950468_len10000,28950468,28950469,1,60,0.0487,False,noncoding,ngmlr
read_1699_start39024480_len10000,39024480,39024482,2,54,0.0508,False,noncoding,ngmlr
read_1700_start38529535_len10000,38529535,38529537,2,60,0.0473,False,noncoding,ngmlr
read_1701_start37812440_len10000,37812440,37812449,9,60,0.0499,False,noncoding,ngmlr
read_1704_start15727222_len10000,15727222,15727223,1,46,0.0508,False,noncoding,ngmlr
read_1706_start47644457_len10000,47644457,47644465,8,60,0.0523,False,noncoding,ngmlr
read_1711_start42769076_len10000,42769076,42769077,1,60,0.0531,False,noncoding,ngmlr
read_1713_start40374736_len10000,40374736,40374737,1,60,0.0462,False,noncoding,ngmlr
read_1714_start36906799_len10000,36906799,36906801,2,60,0.0477,False,noncoding,ngmlr
read_1715_start37138447_len10000,37138447,37138449,2,60,0.0519,False,noncoding,ngmlr
read_1717_start18719845_len10000,18719845,18719846,1,11,0.0499,False,noncoding,ngmlr
read_1719_start47246408_len10000,47246408,47246417,9,60,0.049,False,noncoding,ngmlr
read_1720_start13337926_len10000,13337926,13337927,1,13,0.0516,False,noncoding,ngmlr
read_1721_start43782821_len10000,43782821,43782822,1,60,0.049,False,noncoding,ngmlr
read_1722_start25258520_len10000,25258520,25258534,14,45,0.0504,False,noncoding,ngmlr
read_1723_start16624673_len10000,16624673,16624674,1,58,0.0518,False,noncoding,ngmlr
read_1724_start28404957_len10000,28404957,28404962,5,60,0.0494,False,noncoding,ngmlr
read_1725_start45643032_len10000,45643032,45643041,9,60,0.0534,False,noncoding,ngmlr
read_1726_start34243259_len10000,34243259,34243265,6,60,0.051,False,noncoding,ngmlr
read_1727_start48012852_len10000,48012852,48012853,1,60,0.0481,False,noncoding,ngmlr
read_1728_start24486052_len10000,24486052,24486053,1,60,0.0507,False,noncoding,ngmlr
read_1729_start27859150_len10000,27859150,27859153,3,60,0.0504,False,noncoding,ngmlr
read_1731_start43652644_len10000,43652644,43652645,1,60,0.0509,False,noncoding,ngmlr
read_1732_start22841298_len10000,22841298,22841299,1,60,0.0474,False,noncoding,ngmlr
read_1735_start46849107_len10000,46849107,46849108,1,60,0.0492,False,noncoding,ngmlr
read_1736_start46701427_len10000,46701427,46701428,1,60,0.0528,False,noncoding,ngmlr
read_1737_start23015589_len10000,23015589,23015590,1,60,0.0522,False,noncoding,ngmlr
read_1738_start19344422_len10000,19344422,19344423,1,60,0.0485,False,noncoding,ngmlr
read_1739_start17094442_len10000,17094442,17094449,7,60,0.0493,False,noncoding,ngmlr
read_1740_start20677265_len10000,20677265,20677266,1,35,0.0463,False,noncoding,ngmlr
read_1742_start18186350_len10000,18186350,18186356,6,2,0.0496,False,noncoding,ngmlr
read_1743_start33925475_len10000,33925475,33925476,1,60,0.0529,False,noncoding,ngmlr
read_1744_start17335438_len10000,17335438,17335441,3,58,0.0537,False,noncoding,ngmlr
read_1745_start20808691_len10000,20808691,20808692,1,60,0.0476,False,noncoding,ngmlr
read_1746_start32840299_len10000,32840299,32840305,6,60,0.0527,False,noncoding,ngmlr
read_1750_start38647461_len10000,38647461,38647462,1,60,0.0493,False,noncoding,ngmlr
read_1753_start36665589_len10000,36665589,36665590,1,60,0.0491,False,noncoding,ngmlr
read_1755_start44102831_len10000,44102831,44102833,2,60,0.0477,False,noncoding,ngmlr
read_1759_start29435275_len10000,29435275,29435281,6,60,0.0501,False,noncoding,ngmlr
read_1760_start31839808_len10000,31839808,31839809,1,60,0.0482,False,noncoding,ngmlr
read_1762_start36245204_len10000,36245204,36245205,1,60,0.0459,False,noncoding,ngmlr
read_1765_start22934253_len10000,22934253,22934257,4,60,0.0476,False,noncoding,ngmlr
read_1766_start11428654_len10000,11428654,11428657,3,52,0.0493,False,noncoding,ngmlr
read_1767_start39817636_len10000,39817636,39817637,1,60,0.0505,False,noncoding,ngmlr
read_1769_start28253719_len10000,28253719,28253722,3,60,0.0482,False,noncoding,ngmlr
read_1770_start41429392_len10000,41429392,41429393,1,60,0.0504,False,noncoding,ngmlr
read_1771_start15341142_len10000,15341142,15341143,1,59,0.0514,False,noncoding,ngmlr
read_1772_start34652769_len10000,34652769,34652773,4,60,0.0531,False,noncoding,ngmlr
read_1774_start42397432_len10000,42397432,42397441,9,60,0.05,False,noncoding,ngmlr
read_1776_start43746881_len10000,43746881,43746882,1,60,0.0461,False,noncoding,ngmlr
read_1777_start47323044_len10000,47323044,47323045,1,59,0.0482,False,noncoding,ngmlr
read_1778_start31021313_len10000,31021313,31021314,1,57,0.0531,False,noncoding,ngmlr
read_1779_start14863662_len10000,14863662,14863665,3,3,0.046,False,noncoding,ngmlr
read_1780_start13477625_len10000,13477625,13477633,8,6,0.0486,False,noncoding,ngmlr
read_1782_start19407659_len10000,19407659,19407668,9,60,0.0509,False,noncoding,ngmlr
read_1783_start27430264_len10000,27430264,27430273,9,60,0.0473,False,noncoding,ngmlr
read_1784_start42888773_len10000,42888773,42888774,1,60,0.049,False,noncoding,ngmlr
read_1785_start27026816_len10000,27026816,27026817,1,58,0.0526,False,noncoding,ngmlr
read_1787_start27249424_len10000,27249424,27249425,1,60,0.0474,False,noncoding,ngmlr
read_1788_start47721596_len10000,47721596,47721601,5,60,0.0476,False,noncoding,ngmlr
read_1790_start39787046_len10000,39787046,39787047,1,60,0.0539,False,noncoding,ngmlr
read_1791_start28298286_len10000,28298286,28298289,3,60,0.0503,False,noncoding,ngmlr
read_1793_start37008326_len10000,37008326,37008327,1,60,0.0527,False,noncoding,ngmlr
read_1795_start46395679_len10000,46395679,46395681,2,60,0.0524,False,noncoding,ngmlr
read_1796_start50384275_len10000,50384275,50384276,1,60,0.0507,False,noncoding,ngmlr
read_1797_start41967517_len10000,41967517,41967521,4,60,0.049,False,noncoding,ngmlr
read_1798_start34286156_len10000,34286156,34286161,5,60,0.0514,False,noncoding,ngmlr
read_1799_start40442616_len10000,40442616,40442625,9,60,0.0488,False,noncoding,ngmlr
read_1800_start42557251_len10000,42557251,42557252,1,45,0.0511,False,noncoding,ngmlr
read_1801_start20806898_len10000,20806898,20806899,1,60,0.0451,False,noncoding,ngmlr
read_1802_start45295565_len10000,45295565,45295569,4,60,0.0541,False,noncoding,ngmlr
read_1803_start44479373_len10000,44479373,44479382,9,60,0.0471,False,noncoding,ngmlr
read_1810_start33123733_len10000,33123733,33123734,1,60,0.0455,False,noncoding,ngmlr
read_1811_start12899935_len10000,12899935,12899937,2,30,0.0234,False,noncoding,ngmlr
read_1813_start48766660_len10000,48766660,48766664,4,60,0.0489,False,noncoding,ngmlr
read_1814_start49085690_len10000,49085690,49085697,7,60,0.0491,False,noncoding,ngmlr
read_1815_start35685073_len10000,35685073,35685076,3,53,0.0504,False,noncoding,ngmlr
read_1816_start48171474_len10000,48171474,48171475,1,60,0.0501,False,noncoding,ngmlr
read_1817_start28955492_len10000,28955492,28955493,1,60,0.0486,False,noncoding,ngmlr
read_1818_start36603775_len10000,36603775,36603779,4,60,0.0523,False,noncoding,ngmlr
read_1819_start15199056_len10000,15199056,15199057,1,58,0.0533,False,noncoding,ngmlr
read_1820_start34622533_len10000,34622533,34622534,1,57,0.0484,False,noncoding,ngmlr
read_1824_start31067928_len10000,31067928,31067937,9,60,0.0514,False,noncoding,ngmlr
read_1825_start20773971_len10000,20773971,20773972,1,60,0.0507,False,noncoding,ngmlr
read_1827_start46083595_len10000,46083595,46083601,6,60,0.0528,False,noncoding,ngmlr
read_1828_start40336218_len10000,40336218,40336225,7,60,0.0513,False,noncoding,ngmlr
read_1830_start20342735_len10000,20342735,20342737,2,6,0.0511,False,noncoding,ngmlr
read_1831_start39005901_len10000,39005901,39005905,4,60,0.0488,False,noncoding,ngmlr
read_1832_start50148118_len10000,50148118,50148119,1,60,0.0528,False,noncoding,ngmlr
read_1833_start15940065_len10000,15940065,15940066,1,17,0.0528,False,noncoding,ngmlr
read_1834_start25679947_len10000,25679947,25679953,6,60,0.0528,False,noncoding,ngmlr
read_1836_start29236325_len10000,29236325,29236329,4,60,0.046,False,noncoding,ngmlr
read_1837_start22499204_len10000,22499204,22499205,1,60,0.0534,False,noncoding,ngmlr
read_1838_start17700012_len10000,17700012,17700017,5,60,0.0518,False,noncoding,ngmlr
read_1840_start22216446_len10000,22216446,22216449,3,38,0.0494,False,noncoding,ngmlr
read_1841_start32488936_len10000,32488936,32488945,9,60,0.0492,False,noncoding,ngmlr
read_1842_start14136961_len10000,14136961,14136964,3,8,0.0492,False,noncoding,ngmlr
read_1843_start28687976_len10000,28687976,28687985,9,55,0.0512,False,noncoding,ngmlr
read_1844_start29122431_len10000,29122431,29122434,3,60,0.0484,False,noncoding,ngmlr
read_1848_start25552806_len10000,25552806,25552807,1,57,0.0491,False,noncoding,ngmlr
read_1849_start40851869_len10000,40851869,40851873,4,60,0.0512,False,noncoding,ngmlr
read_1850_start29609636_len10000,29609636,29609637,1,60,0.0492,False,noncoding,ngmlr
read_1851_start16907857_len10000,16907857,16907858,1,55,0.0478,False,noncoding,ngmlr
read_1852_start48577838_len10000,48577838,48577841,3,60,0.0515,False,noncoding,ngmlr
read_1853_start46702627_len10000,46702627,46702628,1,60,0.0536,False,noncoding,ngmlr
read_1857_start46867451_len10000,46867451,46867458,7,60,0.048,False,noncoding,ngmlr
read_1858_start40082275_len10000,40082275,40082276,1,60,0.0506,False,noncoding,ngmlr
read_1859_start29948267_len10000,29948267,29948273,6,60,0.0494,False,noncoding,ngmlr
read_1860_start35361300_len10000,35361300,35361301,1,60,0.0494,False,noncoding,ngmlr
read_1861_start32622029_len10000,32622029,32622033,4,60,0.0499,False,noncoding,ngmlr
read_1862_start22378880_len10000,22378880,22378881,1,60,0.0523,False,noncoding,ngmlr
read_1864_start49572649_len10000,49572649,49572667,18,60,0.0531,False,noncoding,ngmlr
read_1868_start48401945_len10000,48401945,48401953,8,60,0.0519,False,noncoding,ngmlr
read_1869_start38925442_len10000,38925442,38925446,4,60,0.052,False,noncoding,ngmlr
read_1870_start40866743_len10000,40866743,40866749,6,60,0.0486,False,noncoding,ngmlr
read_1871_start24923938_len10000,24923938,24923939,1,60,0.0475,False,noncoding,ngmlr
read_1873_start14248771_len10000,14248771,14248774,3,7,0.0529,False,noncoding,ngmlr
read_1875_start45134275_len10000,45134275,45134276,1,60,0.0507,False,noncoding,ngmlr
read_1876_start49834578_len10000,49834578,49834579,1,60,0.0488,False,noncoding,ngmlr
read_1877_start19322594_len10000,19322594,19322595,1,60,0.0482,False,noncoding,ngmlr
read_1878_start11017840_len10000,11017840,11017841,1,55,0.046,False,noncoding,ngmlr
read_1879_start32869470_len10000,32869470,32869473,3,60,0.0473,False,noncoding,ngmlr
read_1880_start21880158_len10000,21880158,21880161,3,57,0.0514,False,noncoding,ngmlr
read_1882_start44160066_len10000,44160066,44160067,1,60,0.0508,False,noncoding,ngmlr
read_1884_start24004262_len10000,24004262,24004264,2,60,0.0488,False,noncoding,ngmlr
read_1886_start20510848_len10000,20510848,20510849,1,60,0.0528,False,noncoding,ngmlr
read_1887_start26299775_len10000,26299775,26299777,2,58,0.0447,False,noncoding,ngmlr
read_1888_start45758515_len10000,45758515,45758516,1,60,0.0507,False,noncoding,ngmlr
read_1889_start41652721_len10000,41652721,41652722,1,60,0.0508,False,noncoding,ngmlr
read_1890_start32618141_len10000,32618141,32618145,4,60,0.0478,False,noncoding,ngmlr
read_1891_start21875853_len10000,21875853,21875857,4,57,0.0494,False,noncoding,ngmlr
read_1892_start14364581_len10000,14364581,14364582,1,9,0.0515,False,noncoding,ngmlr
read_1893_start22437263_len10000,22437263,22437265,2,58,0.0486,False,noncoding,ngmlr
read_1894_start21899360_len10000,21899360,21899361,1,60,0.0494,False,noncoding,ngmlr
read_1895_start44574406_len10000,44574406,44574410,4,60,0.0498,False,noncoding,ngmlr
read_1896_start41103924_len10000,41103924,41103925,1,60,0.0477,False,noncoding,ngmlr
read_1897_start39616478_len10000,39616478,39616481,3,60,0.0507,False,noncoding,ngmlr
read_1898_start28409854_len10000,28409854,28409857,3,60,0.048,False,noncoding,ngmlr
read_1899_start35431952_len10000,35431952,35431953,1,60,0.0505,False,noncoding,ngmlr
read_1901_start42357401_len10000,42357401,42357409,8,60,0.0515,False,noncoding,ngmlr
read_1903_start47883106_len10000,47883106,47883107,1,60,0.0505,False,noncoding,ngmlr
read_1905_start32356069_len10000,32356069,32356073,4,52,0.0484,False,noncoding,ngmlr
read_1906_start18933200_len10000,18933200,18933201,1,53,0.0477,False,noncoding,ngmlr
read_1907_start38456100_len10000,38456100,38456101,1,60,0.0533,False,noncoding,ngmlr
read_1908_start45789335_len10000,45789335,45789336,1,60,0.048,False,noncoding,ngmlr
read_1909_start39806987_len10000,39806987,39806993,6,60,0.0464,False,noncoding,ngmlr
read_1910_start49013938_len10000,49013938,49013939,1,60,0.0504,False,noncoding,ngmlr
read_1911_start35826948_len10000,35826948,35826949,1,60,0.0519,False,noncoding,ngmlr
read_1915_start40060149_len10000,40060149,40060153,4,60,0.0467,False,noncoding,ngmlr
read_1916_start45422501_len10000,45422501,45422502,1,60,0.0494,False,noncoding,ngmlr
read_1917_start36886161_len10000,36886161,36886162,1,60,0.0497,False,noncoding,ngmlr
read_1918_start46655050_len10000,46655050,46655057,7,60,0.0448,False,noncoding,ngmlr
read_1919_start29640333_len10000,29640333,29640337,4,55,0.0521,False,noncoding,ngmlr
read_1920_start46175823_len10000,46175823,46175825,2,60,0.0547,False,noncoding,ngmlr
read_1922_start32333960_len10000,32333960,32333971,11,60,0.0482,False,noncoding,ngmlr
read_1923_start25547066_len10000,25547066,25547073,7,60,0.0508,False,noncoding,ngmlr
read_1924_start47574883_len10000,47574883,47574884,1,60,0.0507,False,noncoding,ngmlr
read_1925_start39833511_len10000,39833511,39833512,1,49,0.0507,False,noncoding,ngmlr
read_1927_start19888063_len10000,19888063,19888065,2,60,0.0506,False,noncoding,ngmlr
read_1929_start14682728_len10000,14682728,14682737,9,5,0.0442,False,noncoding,ngmlr
read_1931_start39989301_len10000,39989301,39989305,4,60,0.0518,False,noncoding,ngmlr
read_1933_start11432133_len10000,11432133,11432134,1,56,0.0568,False,noncoding,ngmlr
read_1934_start29005727_len10000,29005727,29005729,2,60,0.0523,False,noncoding,ngmlr
read_1935_start33918766_len10000,33918766,33918769,3,60,0.0527,False,noncoding,ngmlr
read_1936_start49433540_len10000,49433540,49433541,1,60,0.0523,False,noncoding,ngmlr
read_1937_start24605797_len10000,24605797,24605798,1,43,0.0523,False,noncoding,ngmlr
read_1938_start44783116_len10000,44783116,44783121,5,60,0.0521,False,noncoding,ngmlr
read_1940_start17696679_len10000,17696679,17696680,1,60,0.0491,False,noncoding,ngmlr
read_1941_start47975590_len10000,47975590,47975591,1,60,0.0493,False,noncoding,ngmlr
read_1942_start27226900_len10000,27226900,27226901,1,60,0.0465,False,noncoding,ngmlr
read_1944_start35255886_len10000,35255886,35255889,3,60,0.0488,False,noncoding,ngmlr
read_1945_start39876309_len10000,39876309,39876311,2,60,0.0495,False,noncoding,ngmlr
read_1946_start29159868_len10000,29159868,29159873,5,60,0.0497,False,noncoding,ngmlr
read_1947_start46886455_len10000,46886455,46886456,1,60,0.0498,False,noncoding,ngmlr
read_1950_start48107056_len10000,48107056,48107057,1,60,0.0521,False,noncoding,ngmlr
read_1951_start39575847_len10000,39575847,39575848,1,60,0.0465,False,noncoding,ngmlr
read_1952_start37420241_len10000,37420241,37420242,1,60,0.0496,False,noncoding,ngmlr
read_1954_start39563023_len10000,39563023,39563026,3,60,0.0515,False,noncoding,ngmlr
read_1956_start12056106_len10000,12056106,12056113,7,5,0.0506,False,noncoding,ngmlr
read_1957_start42948081_len10000,42948081,42948082,1,60,0.0529,False,noncoding,ngmlr
read_1958_start31266940_len10000,31266940,31266945,5,60,0.0487,False,noncoding,ngmlr
read_1959_start14881655_len10000,14881655,14881656,1,5,0.0498,False,noncoding,ngmlr
read_1960_start43824406_len10000,43824406,43824410,4,60,0.0505,False,noncoding,ngmlr
read_1961_start30049923_len10000,30049923,30049925,2,60,0.0496,False,noncoding,ngmlr
read_1962_start46996457_len10000,46996457,46996465,8,60,0.0478,False,noncoding,ngmlr
read_1963_start49364108_len10000,49364108,49364113,5,60,0.0514,False,noncoding,ngmlr
read_1964_start31002919_len10000,31002919,31002920,1,53,0.0524,False,noncoding,ngmlr
read_1965_start22564881_len10000,22564881,22564882,1,60,0.0518,False,noncoding,ngmlr
read_1966_start47064127_len10000,47064127,47064129,2,60,0.0532,False,noncoding,ngmlr
read_1967_start49641696_len10000,49641696,49641697,1,60,0.0477,False,noncoding,ngmlr
read_1968_start45098541_len10000,45098541,45098546,5,60,0.0513,False,noncoding,ngmlr
read_1969_start49347939_len10000,49347939,49347940,1,60,0.0474,False,noncoding,ngmlr
read_1971_start50510534_len10000,50510534,50510535,1,58,0.052,False,noncoding,ngmlr
read_1975_start39341997_len10000,39341997,39342001,4,60,0.0468,False,noncoding,ngmlr
read_1976_start22246659_len10000,22246659,22246660,1,59,0.0468,False,noncoding,ngmlr
read_1977_start47193272_len10000,47193272,47193281,9,60,0.0483,False,noncoding,ngmlr
read_1978_start17959748_len10000,17959748,17959752,4,60,0.048,False,noncoding,ngmlr
read_1980_start31229634_len10000,31229634,31229635,1,60,0.0484,False,noncoding,ngmlr
read_1981_start13365244_len10000,13365244,13365249,5,9,0.0534,False,noncoding,ngmlr
read_1982_start27726069_len10000,27726069,27726070,1,60,0.0526,False,noncoding,ngmlr
read_1984_start33017272_len10000,33017272,33017281,9,60,0.0517,False,noncoding,ngmlr
read_1985_start42087544_len10000,42087544,42087553,9,60,0.0461,False,noncoding,ngmlr
read_1986_start14369800_len10000,14369800,14369814,14,6,0.0496,False,noncoding,ngmlr
read_1987_start35803289_len10000,35803289,35803297,8,60,0.0526,False,noncoding,ngmlr
read_1988_start24736594_len10000,24736594,24736595,1,60,0.049,False,noncoding,ngmlr
read_1989_start39351463_len10000,39351463,39351464,1,60,0.0495,False,noncoding,ngmlr
read_1990_start43776195_len10000,43776195,43776198,3,60,0.0479,False,noncoding,ngmlr
read_1991_start37401789_len10000,37401789,37401793,4,60,0.0538,False,noncoding,ngmlr
read_1992_start11898025_len10000,11898025,11898033,8,60,0.0485,False,noncoding,ngmlr
read_1994_start31549498_len10000,31549498,31549505,7,60,0.0484,False,noncoding,ngmlr
read_1995_start39742174_len10000,39742174,39742177,3,60,0.0495,False,noncoding,ngmlr
read_1996_start43667477_len10000,43667477,43667478,1,60,0.0491,False,noncoding,ngmlr
read_1997_start23116401_len10000,23116401,23116402,1,60,0.0507,False,noncoding,ngmlr
read_1998_start20379664_len10000,20379664,20379665,1,58,0.0577,False,noncoding,ngmlr
read_1999_start41092547_len10000,41092547,41092548,1,60,0.0511,False,noncoding,ngmlr
